Indiv,Sire,Dam,Sex,Breed,Born,BV
276000812346688,276000810958948,276000802940556,female,Hinterwaelder,2002,0.598730993263888
276000891654701,NA,276000811063888,female,Hinterwaelder,2002,0.907503285948646
276000891707015,NA,276000890106083,female,Hinterwaelder,2003,1.18516868107708
276000890052591,NA,NA,female,Hinterwaelder,1996,0.692756315074992
276000802907952,276000802908126,276000802898116,female,Hinterwaelder,1985,-0.954880895743374
276000891993943,NA,276000811725123,female,Hinterwaelder,2004,1.44607388055656
276000891432152,NA,276000810950540,female,Hinterwaelder,2001,0.607854366152893
276000892322187,276000812771544,276000811760266,female,Hinterwaelder,2006,0.706876562970433
276000890335636,NA,NA,female,Hinterwaelder,1987,0.460788711811673
276000810957177,NA,276000808567482,female,Hinterwaelder,2001,1.16780206822406
276000890443430,276000802922722,276000802908766,female,Hinterwaelder,1997,0.272859366051942
276000811500198,NA,276000811074493,male,Hinterwaelder,2001,0.896190525054877
276000892315462,NA,276000891854452,female,Hinterwaelder,2007,1.31375849622477
276000802420311,NA,NA,female,Hinterwaelder,1956,-2.27707324634973
276000891899140,NA,276000891899131,female,Hinterwaelder,2005,0.786179931146241
276000802925435,276000802908566,276000802907844,female,Hinterwaelder,1988,-0.692689316950567
276000812347277,276000811286979,276000810748516,female,Hinterwaelder,2002,0.341929620583666
276000890815108,NA,276000890295176,female,Hinterwaelder,1999,0.559843029159436
276000811287265,276000810331589,276000810331632,female,Hinterwaelder,2000,0.522363644288226
276000891967884,NA,276000811903041,female,Hinterwaelder,2004,0.675299665746782
276000810958197,NA,276000810087853,female,Hinterwaelder,1998,0.539918226833864
276000891428655,NA,276000890553241,female,Hinterwaelder,2004,1.01938745759898
276000802426194,276000802831834,276000802420420,female,Hinterwaelder,1970,-1.59195741836602
276000891793388,NA,276000812346751,female,Hinterwaelder,2004,1.0470688602552
276000811597075,276000810757652,276000808406508,female,Hinterwaelder,2001,0.243997972581644
276000890048262,NA,NA,female,Hinterwaelder,1995,0.79031216548257
276000811081485,276000802898580,276000810436550,female,Hinterwaelder,1999,0.401046136419666
276000891557284,NA,276000890767471,female,Hinterwaelder,2002,1.24798070650623
276000802898010,276000802875050,276000802875550,male,Hinterwaelder,1980,-0.622709267975906
276000890850566,NA,NA,female,unbek0,NA,NA
276000802925377,NA,NA,female,Hinterwaelder,1988,0.280026972389906
276000802422392,NA,NA,female,Hinterwaelder,1964,-2.36634276899373
276000890829708,NA,276000890369491,female,Hinterwaelder,1999,1.14130823689746
276000802908487,276000802898596,276000802875068,female,Hinterwaelder,1984,-1.49840599106669
276000802947412,276000802938332,276000802932632,male,Hinterwaelder,1993,0.436029893333829
276000890799357,NA,NA,female,unbek0,NA,NA
276000892139080,NA,276000891588452,female,Hinterwaelder,2006,1.10946179564161
276000890109669,NA,NA,female,unbek0,NA,NA
276000890828227,NA,276000810331653,female,Hinterwaelder,1999,0.437122974387965
276000802481149,276000803611283,276000802480389,female,Hinterwaelder,1972,-1.31707093685705
276000802938094,NA,NA,female,Hinterwaelder,1990,0.457921204730771
276000808591140,276000802918415,276000806489461,female,Hinterwaelder,1995,0.147747460280271
276000891425587,NA,276000890858059,female,Hinterwaelder,2002,1.18702205202245
276000890093704,NA,NA,female,Hinterwaelder,1996,0.531275380411489
276000802947058,276000802932409,276000802925318,female,Hinterwaelder,1993,-0.47215805143218
276000802898050,276000802875517,276000802862849,female,Hinterwaelder,1980,-0.84824794563591
276000802925719,276000802918500,276000802907838,female,Hinterwaelder,1988,-0.936965651530639
276000802426258,NA,NA,female,Hinterwaelder,1970,-2.15107366333491
276000890184184,NA,NA,female,unbek0,NA,NA
276000891107443,NA,276000890732956,female,Hinterwaelder,2000,0.481200856908771
276000890390386,NA,NA,female,Hinterwaelder,1999,0.336284937860626
276000802688510,NA,276000802883840,female,Hinterwaelder,1988,-0.044477833355758
276000891812530,NA,276000891169711,female,Hinterwaelder,2006,0.994540508587014
276000811158167,276000810087540,276000802947420,female,Hinterwaelder,1999,0.254510421058914
276000802925437,276000802907966,276000802884511,female,Hinterwaelder,1988,-0.722702251956507
276000802938139,276000802925782,276000802907934,female,Hinterwaelder,1991,-0.405467722661551
276000803611353,NA,NA,male,Hinterwaelder,1971,-0.422764419976281
276000802922856,276000802938228,276000802925597,female,Hinterwaelder,1994,-0.413449615952597
276000890419682,NA,NA,female,unbek0,NA,NA
276000892044522,NA,276000811063901,female,Hinterwaelder,2005,1.00412314253685
276000890635216,NA,276000890163625,female,Hinterwaelder,2000,0.773304154122036
276000891586258,NA,276000890695142,female,Hinterwaelder,2004,1.11022490418022
276000892353233,NA,276000892001311,male,Hinterwaelder,2007,1.43492979924005
276000808591073,276000802947311,276000802947014,female,Hinterwaelder,1995,-0.240735745789336
276000891400320,NA,276000891220501,female,Hinterwaelder,2003,1.21514080505922
276000802422611,NA,NA,female,Hinterwaelder,1960,-2.76319960526085
276000811611995,276000810331698,276000802924463,female,Hinterwaelder,2000,0.347086993014303
276000808403140,NA,NA,female,Hinterwaelder,1994,0.201110357183068
276000890094062,NA,276000890094061,female,Hinterwaelder,1993,0.200083443804788
276000810087462,276000802940718,276000802940246,female,Hinterwaelder,1996,0.019938587625925
276000891276068,NA,276000890003551,female,Hinterwaelder,2001,1.51036692789151
276000812496850,276000811597113,276000810748312,male,Hinterwaelder,2003,0.0840534734773988
276000890101692,NA,NA,female,unbek0,NA,NA
276000891559840,NA,276000810858404,female,Hinterwaelder,2002,1.14334917069261
276000892196557,NA,276000891415287,female,Hinterwaelder,2006,1.56890242393486
276000812202059,276000811596604,276000810748463,female,Hinterwaelder,2003,0.0326450503452367
276000891502527,NA,276000890262646,female,Hinterwaelder,2003,0.971381206015639
276000802908283,276000802875427,276000802908264,female,Hinterwaelder,1983,-0.835643445442575
276000810332850,276000808406489,276000802947014,female,Hinterwaelder,1997,-0.271263232935413
276000811044078,276000808519286,276000802918653,female,Hinterwaelder,1999,0.209464874906871
276000890433186,NA,NA,female,Hinterwaelder,1988,0.494601386459883
276000810087696,276000802947566,276000802947262,female,Hinterwaelder,1996,0.062247390227641
276000810331829,276000802947791,276000802932570,female,Hinterwaelder,1997,-0.00105008246784883
276000811595967,276000810331611,276000810087433,male,Hinterwaelder,2000,-0.160084976963792
276000802423317,276000800000825,NA,female,Hinterwaelder,1965,-1.78999379136153
276000802428289,276000803611311,NA,female,Hinterwaelder,1973,-1.47750813148738
276000891270238,NA,276000890773227,female,Hinterwaelder,2000,1.05666843753092
276000812051251,NA,276000811052979,female,Hinterwaelder,2002,1.33767799457076
276000890528972,NA,NA,female,unbek0,NA,NA
276000802918183,276000802908095,276000802875475,female,Hinterwaelder,1986,-0.624082103143895
276000890515855,NA,NA,female,Hinterwaelder,1990,-0.109436918221486
276000891545403,NA,276000890873322,female,Hinterwaelder,2002,1.38810296329884
276000802422347,276000803611165,NA,female,Hinterwaelder,1964,-2.08330677229326
276000812346642,276000811595932,276000811595880,female,Hinterwaelder,2002,0.00818288926674785
276000892508946,276000813054583,276000892118289,female,Hinterwaelder,2008,0.977263566474426
276000891687389,NA,276000890873348,female,Hinterwaelder,2002,1.22881792733897
276000813270986,276000810958214,276000812497654,female,Hinterwaelder,2005,0.198995915646334
276000891790341,NA,276000891245447,female,Hinterwaelder,2002,0.880423821678921
276000891582447,NA,276000891582441,female,Hinterwaelder,2003,0.835524439380673
276000890620593,NA,NA,female,Hinterwaelder,1994,0.509385029143118
276000890998337,NA,NA,female,Hinterwaelder,1999,0.762041213671456
276000810958544,276000810087540,276000802925719,female,Hinterwaelder,1998,0.474181422066589
276000812939286,276000811902728,276000811157822,female,Hinterwaelder,2004,0.322321451033023
276000811903288,276000810331818,276000810748363,female,Hinterwaelder,2002,0.0893043870981952
276000810958683,276000802938370,276000810087062,female,Hinterwaelder,1998,-0.339798994959103
276000802875252,276000803622421,276000802427306,male,Hinterwaelder,1976,-1.23762081090773
276000892259147,276000811903006,276000890564063,female,Hinterwaelder,2007,0.96972145843994
276000813609150,276000808336829,276000812749644,female,Hinterwaelder,2006,0.479334049075099
276000891979883,NA,276000890570645,female,Hinterwaelder,2004,1.1880720861525
276000803611336,276000802424013,276000802420486,male,Hinterwaelder,1971,-1.56899892166143
276000890819823,NA,NA,female,Hinterwaelder,1999,0.978249583772099
276000890041780,NA,NA,female,Hinterwaelder,1998,1.13724655537419
276000803611333,276000802831834,276000802420311,male,Hinterwaelder,1970,-2.13030900286259
276000802947867,276000802932848,276000802932600,female,Hinterwaelder,1994,0.262115851393478
276000802688413,NA,NA,female,Sonstige_Kreuzungen,1981,-0.33194592059576
276000891234152,NA,NA,female,unbek0,NA,NA
276000892056815,NA,276000890146550,female,Hinterwaelder,2007,1.43039339626322
276000802428363,276000803611360,276000802420135,female,Hinterwaelder,1973,-1.38764522106893
276000890391400,NA,NA,female,unbek0,NA,NA
276000813368936,276000812346843,276000811902764,female,Hinterwaelder,2007,0.146283883265553
276000802925279,NA,NA,female,Hinterwaelder,1986,-0.0860668538726168
276000890951383,NA,276000890008206,female,Hinterwaelder,1999,0.817123157168065
276000891826104,NA,276000891220506,female,Hinterwaelder,2003,1.37829130932652
276000892062831,NA,276000811288070,female,Hinterwaelder,2004,1.39457541480877
276000802875050,276000803622445,276000802427271,male,Hinterwaelder,1976,-0.85821700881069
276000892266203,NA,276000890829697,female,Hinterwaelder,2006,1.62281705514902
276000891325355,NA,276000890778203,female,Hinterwaelder,2002,0.953590339305295
276000890825842,NA,276000808336837,female,Hinterwaelder,1999,0.724225964282331
276000891732852,NA,276000810751356,female,Hinterwaelder,2002,1.38494642306923
276000890262646,NA,NA,female,unbek0,NA,NA
276000813974754,276000812497659,276000810037975,female,Hinterwaelder,2007,0.440748254515207
276000810332363,276000802940243,276000802947338,female,Hinterwaelder,1996,-0.0402210216314485
276000892250790,NA,276000891318868,female,Hinterwaelder,2006,1.35522344501525
276000810332921,276000802947020,276000802918945,male,Hinterwaelder,1996,-0.402007270437277
276000890254592,NA,NA,female,Hinterwaelder,1995,0.542218601765802
276000802420203,NA,NA,female,Hinterwaelder,1956,-3.40192650532033
276000811903947,276000811287234,276000811288132,female,Hinterwaelder,2002,0.0268887356543438
276000811287029,276000810748374,276000802940421,female,Hinterwaelder,1999,0.286736681161688
276000811760274,276000810331147,276000810958468,female,Hinterwaelder,2000,-0.0201580957389399
276000891961822,NA,276000890728721,female,Hinterwaelder,2004,0.860905125627072
276000810958037,276000810087665,276000802932893,female,Hinterwaelder,1998,0.110352458784604
276000890817026,NA,NA,female,Hinterwaelder,1995,0.607837778862278
276000812689009,276000812496744,276000811287676,male,Hinterwaelder,2005,0.49015153496987
276000802898328,276000802883671,276000802428915,female,Hinterwaelder,1981,-0.388361857127804
276000812346819,276000811287380,276000810748332,male,Hinterwaelder,2003,0.718153143238652
276000811287094,276000810331611,276000802925597,female,Hinterwaelder,1999,-0.138022496484776
276000890005623,NA,NA,female,unbek0,NA,NA
276000891469296,NA,276000891184547,female,Hinterwaelder,2002,0.820967385945398
276000891920420,276000812749534,276000891920412,female,Hinterwaelder,2007,0.229933690018635
276000802932768,276000802925018,276000802908567,female,Hinterwaelder,1990,-0.410293490781371
276000892216446,NA,276000802940643,female,Hinterwaelder,2006,0.960854569394863
276000802932904,276000802918656,276000802918450,male,Hinterwaelder,1990,-0.590984593303428
276000803622423,276000803611291,276000802425184,male,Hinterwaelder,1973,-1.8793748426705
276000812749866,276000808336829,276000812346702,female,Hinterwaelder,2004,0.621858129805375
276000891190496,NA,276000891066570,female,Hinterwaelder,2000,1.36700142599621
276000802922472,276000802908275,276000802938597,male,Hinterwaelder,1994,-0.511224240890636
276000802940727,NA,NA,female,Hinterwaelder,1991,0.0433539550890318
276000810331418,276000802922990,276000802940441,female,Hinterwaelder,1996,0.261750985278462
276000802922799,276000802932785,276000802938542,female,Hinterwaelder,1994,0.184296100508777
276000891501927,NA,276000891239741,female,Hinterwaelder,2002,0.8863837458169
276000813255925,276000812201831,276000802922667,female,Hinterwaelder,2005,0.295687376317372
276000810958587,276000810332347,276000802940454,male,Hinterwaelder,1999,0.753229453240757
276000802945991,NA,276000802945990,female,Hinterwaelder,1993,0.362365354827906
276000811288083,276000810332921,276000810958822,female,Hinterwaelder,1999,0.46677083033382
276000811287052,276000810087292,276000810331288,female,Hinterwaelder,1999,0.337614499345974
276000891046262,NA,276000890372315,female,Hinterwaelder,2001,1.24819778410523
7600011368,NA,NA,male,Hinterwaelder,NA,NA
276000892111362,NA,276000890596324,female,Hinterwaelder,2005,1.64782434687769
276000802885494,NA,NA,female,Vorderwaelder,1976,-0.373092933090876
276000802932090,276000802918110,276000802898283,female,Hinterwaelder,1989,-0.59170075463077
276000802925943,276000802918105,276000802908536,female,Hinterwaelder,1989,-0.143187192574677
276000811823362,276000811267603,276000890264901,female,Hinterwaelder,2002,0.824882925608643
276000813368988,276000812202159,276000810748259,male,Hinterwaelder,2006,0.353192858137697
276000892149890,NA,276000891360576,female,Hinterwaelder,2005,1.43729236800638
276000890581914,NA,276000890830005,female,Hinterwaelder,1999,0.185744462068284
276000812922195,276000811903647,276000810087005,female,Hinterwaelder,2004,0.430986235146518
276000802938024,276000802925018,276000802908651,male,Hinterwaelder,1991,-0.429893719925991
276000891206707,NA,276000890130021,female,Hinterwaelder,2001,1.22104958087875
276000891318870,NA,NA,female,Hinterwaelder,2001,0.838573480390423
276000890895364,NA,276000890527779,female,Hinterwaelder,1999,1.10370970900065
276000802938243,276000802925363,276000802932597,female,Hinterwaelder,1991,-0.155537918278189
276000811595779,276000810958038,276000802947767,female,Hinterwaelder,2001,-0.162859486127874
276000813315386,NA,NA,female,Vorderwaelder,2005,0.87805935490055
276000890155049,NA,NA,female,Hinterwaelder,1996,0.440861852110587
276000890156670,NA,276000890885721,female,Hinterwaelder,1996,0.818426157845734
276000803622416,276000803611313,276000802423205,male,Hinterwaelder,1973,-1.15977204879291
276000802918419,276000802908288,276000802918011,female,Hinterwaelder,1986,-0.313138553036922
276000890367151,NA,NA,female,Hinterwaelder,1996,0.919058015573269
276000802865649,276000803622407,276000802423352,female,Hinterwaelder,1975,-1.27632509536567
276000808336810,276000802918415,276000802938523,female,Hinterwaelder,1994,-0.589239665463701
276000802883916,NA,NA,female,Hinterwaelder,1975,-0.574096896277752
276000811596776,276000810958958,276000810332516,female,Hinterwaelder,2001,0.244415498189177
276000802908355,276000802898244,276000802898536,male,Hinterwaelder,1984,-0.445455593743513
276000891768379,NA,276000890484642,female,Hinterwaelder,2003,1.20983828406693
276000802423228,276000803611171,NA,female,Hinterwaelder,1965,-2.25404751247416
276000802947357,276000802932703,276000802932603,female,Hinterwaelder,1993,-0.44865603653319
276000891669484,NA,276000890257597,female,Hinterwaelder,2002,1.16142320244901
276000811785495,276000808336829,276000811061825,female,Hinterwaelder,2000,0.168011480481115
276000802420162,276000800000654,276000800002578,female,Hinterwaelder,1961,-1.67015384976136
276000892014379,NA,276000811287696,female,Hinterwaelder,2005,1.30458930243019
276000890841749,NA,NA,female,unbek0,NA,NA
276000813481021,276000812688876,276000810748310,female,Hinterwaelder,2006,0.691459900151154
276000802932005,276000802918133,276000802918229,female,Hinterwaelder,1989,-0.228597612091372
276000802922917,276000802940211,276000802932912,female,Hinterwaelder,1994,-0.59929736291901
276000890274927,NA,276000830821013,female,Hinterwaelder,1999,0.83856073229916
276000891119268,276000811315034,276000808337394,female,Hinterwaelder,2001,0.322251433558394
276000891618448,NA,276000812496964,female,Hinterwaelder,2006,0.443348852711243
276000810611689,276000802938370,276000808501493,female,Hinterwaelder,1998,0.607240655242122
276000802878258,NA,NA,female,Vorderwaelder,1977,-0.705170656725278
276000890257606,NA,NA,female,Hinterwaelder,1997,0.697750315219829
276000802925031,276000802908785,276000802908383,female,Hinterwaelder,1987,-0.399283516692109
276000891198530,NA,NA,female,unbek0,NA,NA
276000890807898,NA,276000890738176,female,Hinterwaelder,1998,1.0384754529275
276000808336855,276000802938201,276000802918795,female,Hinterwaelder,1994,0.104581289597236
276000802688215,276000802875526,276000802883614,female,Hinterwaelder,1980,-0.291640812843733
276000890748832,NA,NA,female,Hinterwaelder,1995,0.536880395970286
276000810068003,NA,NA,female,Hinterwaelder,1993,0.878851812985114
276000802938418,276000802925131,276000802907962,female,Hinterwaelder,1991,-0.770577008792835
276000803611193,NA,276000802420754,male,Hinterwaelder,1963,-2.82046945383901
276000891995522,276000811287627,276000891342255,female,Hinterwaelder,2004,0.680300808897244
276000890106762,NA,NA,female,Hinterwaelder,1995,0.560633058916821
276000813677673,276000813368988,276000812749878,female,Hinterwaelder,2007,0.635479506181085
276000892205506,NA,276000891216740,female,Hinterwaelder,2006,0.764190119428549
276000802422610,NA,NA,female,Hinterwaelder,1964,-2.20271208979909
276000811821153,276000808336829,276000890264913,female,Hinterwaelder,2001,-0.0694026725571741
276000891841183,NA,276000811154120,female,Hinterwaelder,2004,0.660984846502257
276000891842495,NA,NA,female,Hinterwaelder,2004,1.37906241247836
276000803611175,276000800000663,276000802420315,male,Hinterwaelder,1962,-1.93311672585559
276000802426272,276000803611256,276000802420130,female,Hinterwaelder,1970,-2.16333175985042
276000891519480,NA,NA,female,Hinterwaelder,1994,0.707270468403687
276000892160465,NA,276000891022843,female,Hinterwaelder,2006,1.20553267123052
276000802938421,276000802918415,276000802925815,female,Hinterwaelder,1991,-0.520361649345523
276000890111991,NA,NA,female,unbek0,NA,NA
276000891600418,NA,276000891216733,female,Hinterwaelder,2002,0.877286513769138
276000890612505,NA,276000891134075,female,Hinterwaelder,1997,0.614798895129715
276000802883771,NA,276000802426354,female,Hinterwaelder,1975,-0.944178730911332
276000808337188,276000802925405,276000806489459,female,Hinterwaelder,1995,-0.0770390311712479
276000802938003,NA,NA,female,Hinterwaelder,1987,0.298933875265728
276000891999185,276000812496847,276000890825850,male,Hinterwaelder,2008,0.651056640392879
276000813838595,276000810331818,276000812749524,male,Hinterwaelder,2008,0.591420185910979
276000811157847,276000810087292,276000802922803,female,Hinterwaelder,1999,0.113877338005737
276000811434209,276000810957844,276000810332305,female,Hinterwaelder,2000,0.277728250225609
276000891351010,NA,276000890387037,female,Hinterwaelder,2004,1.0586208573096
276000812346581,276000811596097,276000890089706,female,Hinterwaelder,2002,0.318351845765852
276000891674875,NA,276000891270238,female,Hinterwaelder,2005,0.842572524045723
276000812771580,276000812771544,276000891438774,female,Hinterwaelder,2006,1.22945192320877
276000811315031,276000810331147,276000808406635,female,Hinterwaelder,1999,0.768177482981195
276000802922720,276000802875301,276000802932758,male,Hinterwaelder,1994,-0.540465287662817
276000802898771,NA,276000802898767,female,Hinterwaelder,1982,0.0105107371406548
276000890010169,276000810940408,276000802932639,female,Hinterwaelder,1997,-0.0365614901827638
276000802924564,NA,NA,male,Vorderwaelder,1989,0.578713200782885
276000892002890,NA,276000890053987,female,Hinterwaelder,2006,0.904965122133416
276000813677787,276000813024896,276000811596134,male,Hinterwaelder,2007,1.15770011884009
276000891351004,NA,276000810893202,female,Hinterwaelder,2002,0.93734288138197
276000810274347,276000802932958,276000802939275,female,Hinterwaelder,1997,0.0914892782575384
276000802422958,276000803611146,276000802420285,female,Hinterwaelder,1965,-1.45708797197908
276000892658161,NA,276000811209493,female,Hinterwaelder,2009,1.66315106442817
276000802940273,NA,NA,female,Hinterwaelder,1989,0.222799308259425
276000802932759,276000802925405,276000802925041,female,Hinterwaelder,1990,-0.428238615265007
276000802908670,276000802898596,276000802884157,male,Hinterwaelder,1984,-1.03473226194188
276000802918421,276000802908095,276000802898108,female,Hinterwaelder,1986,0.0166007137985781
276000802938591,276000802925363,276000802925283,female,Hinterwaelder,1992,0.22060820964297
276000802427376,276000803611288,276000802425292,female,Hinterwaelder,1973,-1.33572200142607
276000891520947,NA,NA,female,Hinterwaelder,2002,1.07486600181543
276000892107609,NA,276000890806479,female,Hinterwaelder,2007,1.20663650829197
276000808591102,276000802938228,276000802938234,female,Hinterwaelder,1995,-0.157867979246292
276000890005627,NA,NA,female,unbek0,NA,NA
276000890620844,NA,NA,female,Hinterwaelder,1998,0.826936706731554
276000811287228,276000810331589,276000802947476,female,Hinterwaelder,2000,1.08649186847148
276000803611246,276000800000813,276000802420124,male,Hinterwaelder,1966,-0.916516539801605
276000813256288,276000812496744,276000802947401,female,Hinterwaelder,2005,0.337379939419025
276000802848517,NA,NA,female,Hinterwaelder,1968,-2.21366228919913
276000802428215,NA,NA,female,Hinterwaelder,1966,-1.8724184167029
276000892224435,NA,276000891861588,female,Hinterwaelder,2007,1.21738241844378
276000891119260,276000811315034,276000811461592,female,Hinterwaelder,2001,0.118094699826507
276000811596023,276000810748375,276000802938117,female,Hinterwaelder,2000,0.380890380215436
276000802947406,276000802938201,276000802918360,female,Hinterwaelder,1993,-0.184509267085279
276000802940799,NA,NA,female,Hinterwaelder,1987,0.166376239015033
276000890986644,NA,276000890799351,female,Hinterwaelder,2000,0.811829738557822
276000891349170,NA,276000890873324,female,Hinterwaelder,2000,1.03991448685207
276000811265744,276000811265741,276000808854502,male,Hinterwaelder,2001,0.137203464861121
276000802898800,276000802883736,276000802426284,male,Hinterwaelder,1982,-1.28410077047865
276000802908055,276000802875160,276000802884569,female,Hinterwaelder,1983,-0.229647853667798
276000803611355,276000803611282,276000802422757,male,Hinterwaelder,1971,-2.14118333620724
276000891993948,NA,276000891432152,female,Hinterwaelder,2005,1.28555805135304
276000892111363,NA,276000890596320,female,Hinterwaelder,2005,1.63425333183145
276000890602029,276000802947868,276000810088055,female,Hinterwaelder,1997,-0.155918563590561
276000891560347,NA,NA,female,Hinterwaelder,2003,1.35412081654002
276000812347375,276000811286958,276000810087062,female,Hinterwaelder,2002,0.152337370259321
276000891498485,276000811315034,276000810717944,female,Hinterwaelder,2001,-0.214908189125968
276000811595775,276000810958038,276000808337248,female,Hinterwaelder,2001,0.317255782175655
276000811596267,276000810331368,276000810331877,female,Hinterwaelder,2000,0.30852147719974
276000892259149,276000811902819,276000890003551,female,Hinterwaelder,2007,1.31193123641653
276000803611115,NA,NA,male,Vorderwaelder,1967,-0.800600396769746
276000891885881,NA,276000891711425,female,Hinterwaelder,2004,1.07439229813428
276000811902802,276000810958201,276000810957898,female,Hinterwaelder,2001,0.634644016721835
276000891538633,NA,276000890715679,female,Hinterwaelder,2001,1.0279896787897
276000890147312,NA,NA,female,unbek0,NA,NA
276000802938520,276000802925363,276000802932600,female,Hinterwaelder,1991,0.00139906349441934
276000811043889,276000808406558,276000802925993,female,Hinterwaelder,1998,0.385375152895654
276000810087581,276000802940471,276000802947824,female,Hinterwaelder,1996,0.074822515885842
276000891235464,NA,276000890882115,female,Hinterwaelder,1997,0.568560804886202
276000891593367,NA,276000891193320,female,Hinterwaelder,2004,1.20607908139128
276000813708794,276000811902819,276000812497307,female,Hinterwaelder,2007,0.561396089242997
276000802918306,276000802898824,276000802918207,female,Hinterwaelder,1986,-0.640642243864296
276000810247059,276000802938193,276000802932425,female,Hinterwaelder,1999,0.586585457800056
276000892259072,NA,276000890417093,female,Hinterwaelder,2006,0.927483603507511
276000891990609,NA,276000891719344,female,Hinterwaelder,2005,0.791153152929134
276000810332556,NA,NA,female,Hinterwaelder,1997,0.816230476425866
276000802947297,276000802925782,276000802932721,female,Hinterwaelder,1993,-0.12109928500149
276000813368882,276000812496674,276000811902746,female,Hinterwaelder,2006,0.905980093688002
276000812143103,276000811902891,276000811287205,female,Hinterwaelder,2003,0.0580744647653697
276000802947995,276000802938196,276000802932921,female,Hinterwaelder,1994,-0.970431356709566
276000811220670,276000808336829,276000810713971,female,Hinterwaelder,2000,-0.0413325609270256
276000802924654,276000802925094,276000802918109,male,Hinterwaelder,1990,-0.398803080840182
276000811287927,276000810957932,276000810748584,female,Hinterwaelder,2000,0.422338141344214
276000890857234,NA,276000890024257,female,Hinterwaelder,2000,0.40127846466652
276000892256350,NA,276000811903124,female,Hinterwaelder,2007,1.27850999345418
276000890833281,NA,NA,female,Hinterwaelder,1991,0.159271410125488
276000811596043,276000810331481,276000802922851,female,Hinterwaelder,2000,0.666638743974396
276000802422998,276000803611182,276000802420227,female,Hinterwaelder,1968,-1.10655972129522
276000891408537,NA,276000811595841,female,Hinterwaelder,2002,0.66617464441713
276000890211778,NA,NA,female,Hinterwaelder,1995,0.485674046364085
276000802427238,276000803611281,276000802422481,female,Hinterwaelder,1971,-2.0558360429731
276000810958459,276000810087404,276000802947401,female,Hinterwaelder,1998,0.465498045433452
276000802908450,NA,276000802883754,female,Hinterwaelder,1984,-0.569414670686353
276000802875001,276000803622445,276000802423390,male,Hinterwaelder,1976,-1.74294838825165
276000802427640,276000803611282,276000802423908,female,Hinterwaelder,1972,-1.9666016812851
276000802918574,276000802908591,276000802898683,female,Hinterwaelder,1986,-0.433049028094015
276000892010604,NA,276000890484650,female,Hinterwaelder,2005,1.16818595148611
276000802918408,276000802908566,276000802898815,male,Hinterwaelder,1986,-0.447653344093425
276000810748283,276000802922717,276000802907937,female,Hinterwaelder,1997,0.273549538219639
276000892244146,NA,276000890524294,female,Hinterwaelder,2006,1.54003680302062
276000810087452,276000802940243,276000802688535,female,Hinterwaelder,1996,-0.170036752343804
276000813838615,276000812689142,276000812346670,female,Hinterwaelder,2007,-0.0074749518013266
276000802918354,276000802898580,276000802865693,female,Hinterwaelder,1986,-0.933620165556608
276000802908658,NA,NA,female,Hinterwaelder,1978,-0.471405963749803
276000813590691,276000812939354,276000811739420,female,Hinterwaelder,2007,1.01584506039172
276000802425249,276000803611215,NA,female,Hinterwaelder,1968,-2.1970663513866
276000890007978,NA,NA,female,unbek0,NA,NA
276000811595976,276000810958948,276000810331379,female,Hinterwaelder,2000,0.0164485974576684
276000813325796,276000812347378,276000812433076,female,Hinterwaelder,2006,0.433175156206629
276000810884191,NA,276000810128515,female,Hinterwaelder,1999,0.77645468935112
276000802427330,276000803611270,276000802422340,female,Hinterwaelder,1972,-1.77016759573509
276000891207571,NA,NA,female,Hinterwaelder,1993,0.318990670058447
276000813550103,276000812749557,276000812689283,female,Hinterwaelder,2006,0.702732867422515
276000890753517,NA,NA,female,Hinterwaelder,1998,0.380760600569451
276000812114244,276000811286982,276000810087581,female,Hinterwaelder,2002,0.398320460691245
276000810958474,276000802938370,276000802940631,female,Hinterwaelder,1998,-0.452200520590095
276000813368893,276000812496674,276000811902744,male,Hinterwaelder,2006,0.900862547153659
276000891389582,NA,276000890620844,female,Hinterwaelder,2001,1.10397085737425
276000891252939,NA,276000890139056,female,Hinterwaelder,2001,0.804128726382657
276000802932085,276000802898570,276000802898116,female,Hinterwaelder,1989,-0.863874873846035
276000810537893,NA,276000808403140,female,Hinterwaelder,1997,1.17906084014901
276000800000514,NA,NA,male,Fleckvieh,1950,-1.99382104659052
276000890873348,NA,NA,female,Hinterwaelder,1994,-0.0031330881846641
276000802828689,276000803611204,276000802820061,female,Hinterwaelder,1966,-2.07893881318451
276000891371980,NA,276000890495020,female,Hinterwaelder,2001,1.11005867238975
276000890143021,NA,276000890477533,female,Hinterwaelder,1995,0.679425017043573
276000802918825,276000802908714,276000802875588,female,Hinterwaelder,1987,-0.80479813848758
276000803611264,276000803611199,276000802420756,male,Hinterwaelder,1967,-2.09891514639189
276000808516943,NA,NA,female,Hinterwaelder,1992,0.60955662606119
276000810128515,NA,NA,female,Hinterwaelder,1996,1.12679163076603
276000892111834,NA,276000891349155,female,Hinterwaelder,2005,1.3027167123904
276000811596168,276000808336829,276000810331793,female,Hinterwaelder,2002,0.429420798836416
276000802420082,NA,NA,female,Hinterwaelder,1957,-2.50056551945936
276000802940386,276000802925727,276000802908704,female,Hinterwaelder,1992,-0.421188236987807
276000802428347,276000803611328,276000802420227,female,Hinterwaelder,1973,-1.4953339510318
276000891397852,NA,NA,female,Hinterwaelder,2001,1.47180166274414
